Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Blade design (product.metafields.shopify.blade-design),Blade material (product.metafields.shopify.blade-material),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Handle color (product.metafields.shopify.handle-color),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Material (product.metafields.shopify.material),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
cyber-edge-sanmai-carbone-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3400.jpg?v=1748787245,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-sanmai-carbone-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3401.jpg?v=1748787246,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-sanmai-carbone-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/CyberEdgeV2DimensionsSanMaiMorta.png?v=1748787251,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-gomai-carbone-nickel-et-morta,Le Sciotot GoMaï Carbone/Nickel et Morta,"<p>Le Sciotot est un petit couteau de cuisine. Sa lame est plus étroite et plus longue que le modèle original. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier feuilleté, est forgée à la main. Elle comprend 5 couches soudées à la forge. Son coeur est en acier carbone <strong>80CRV2</strong> et ses couches externes sont en <strong>Nickel</strong> pur et en vieux fer issu d'un soc de charrue centenaire. Son manche est en <strong>Morta</strong> (Chêne des marais vieux de 1400 ans) avec une incrustation en <strong>Frêne</strong> gravée au laser. La lame est insérée dans le manche grâce à un montage sur soie semi-noyée présentant un guillochage.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin. Il offre une bonne prise en main grâce à l'encoche du manche en forme de vague.</p>
<p><br></p>
<p><br></p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0014,83.0,shopify,0,deny,manual,385.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3385.jpg?v=1748540582,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,80-crv-2; go-mai; nickel; wrought-iron,,,beige; black,wood; ash,,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-gomai-carbone-nickel-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3386.jpg?v=1748540582,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-gomai-carbone-nickel-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3387.jpg?v=1748540582,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-gomai-carbone-nickel-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3388.jpg?v=1748540582,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-gomai-carbone-nickel-et-morta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototNextGenDimensionsGoMaiMorta.png?v=1748540786,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-gomai-carbone-nickel-et-loupe-dolivier,Le Sciotot pendentif GoMaï Carbone/Nickel et loupe d'Olivier,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier carbone 5 couches fait maison dit <strong>GoMaï</strong>. Le coeur est en acier carbone <strong>80CRV2</strong>. Les couches externes sont en Nickel pur et en vieux fer provenant d'un socle de charrue normand. Les plaques sont en loupe <strong>d'Olivier</strong>.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy noire.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>
<p><strong>Attention</strong>: <meta charset=""UTF-8""><span>L'acier carbone nécessite un entretien particulier. N'étant pas inoxydable il est sensible à l'oxydation. Il est recommandé de toujours le conserver au sec.</span></p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0018,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3384.jpg?v=1748538583,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; beige; black,,,,,stainless-steel; wood; nickel,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-gomai-carbone-nickel-et-loupe-dolivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3382.jpg?v=1748538583,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-gomai-carbone-nickel-et-loupe-dolivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3383.jpg?v=1748538583,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-gomai-carbone-nickel-et-loupe-dolivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise-1,Le Sciotot pendentif Inox et Frêne stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois <strong>14C28N</strong>, marqué avec mon poinçon et plaqué avec du <b>Frêne </b>stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy noire.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0028,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3337.jpg?v=1747664519,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; green; beige,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-frene-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3338.jpg?v=1747664519,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3339.jpg?v=1747664519,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise,Le Sciotot pendentif Inox et Frêne stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois <strong>14C28N</strong>, marqué avec mon poinçon et plaqué avec du <b>Frêne </b>stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy blanche.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0027,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3343.jpg?v=1747664385,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; black; navy,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-frene-stabilise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3344.jpg?v=1747664385,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3345.jpg?v=1747664385,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-frene-stabilise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-noyer,Le Sciotot pendentif Inox et Noyer,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois <strong>14C28N</strong>, marqué avec mon poinçon et plaqué avec du Noyer. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy blanche.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0032,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3346.jpg?v=1747664187,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-noyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3347.jpg?v=1747664188,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-noyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3348.jpg?v=1747664187,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-noyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-padouk,Le Sciotot pendentif Inox et Padouk,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois <strong>14C28N</strong>, marqué avec mon poinçon et plaqué avec du <strong>Padouk</strong> (bois exotique africain). L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy blanche.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0033,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3340.jpg?v=1747664073,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown; red,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3341.jpg?v=1747664073,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3342.jpg?v=1747664073,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk-1,Le Sciotot couteau à huitres Inox et Padouk,"<p>Le Sciotot se décline dorénavant en couteau à huitres. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Son manche est en Padouk. Il est collé/riveté et présente une gravure laser ""Le Sciotot"" comblée de résine Epoxy blanche.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin.</p>",Carbone Stellaire,Hardware > Tools > Cutters > Utility Knives > Fixed Blade Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0011,97.0,shopify,0,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3354.jpg?v=1747663947,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,fixe,stainless-steel; 14-c-28-n,brown; silver; red,,,wood; padouk,acier-inoxydable,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-couteau-a-huitres-inox-et-padouk-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3355.jpg?v=1747663950,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3356.jpg?v=1747663947,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototHuitreDimensionsMorta1PNG.png?v=1747663946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk,Le Sciotot couteau à huitres Inox et Padouk,"<p>Le Sciotot se décline dorénavant en couteau à huitres. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Son manche est en Padouk. Il est collé/riveté et présente une gravure laser ""Le Sciotot"" comblée de résine Epoxy blanche.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" title=""Sciotot"" rel=""noopener"" target=""_blank"">Sciotot</a> dans le nord Cotentin.</p>",Carbone Stellaire,Hardware > Tools > Cutters > Utility Knives > Fixed Blade Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-LS-0010,97.0,shopify,0,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3351.jpg?v=1747663722,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,fixe,stainless-steel; 14-c-28-n,brown; silver; red,,,wood; padouk,acier-inoxydable,,,,,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-couteau-a-huitres-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3352.jpg?v=1747663722,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3357.jpg?v=1747663722,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-couteau-a-huitres-inox-et-padouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototHuitreDimensionsMorta1PNG.png?v=1747663946,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-morta-epoxy,Cyber Edge inox et Morta/Epoxy,"<p>Le ""Cyber Edge"" est couteau de table ou de cuisine à l'allure radicale. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. Elle est intégrée au manche grâce à un montage sur soie semi-noyée, celle-ci étant subtilement guillochée. La lame présente une légère patine canon de fusil.</p>
<p>Son manche est en Chêne des marais (ou Morta) vieux de 1400 ans. Il présente un insert en résine Epoxy bleue nacrée (fluorescent dans le noir). Il présente également une gravure ""Cyber Edge"" comblée de résine Epoxy bleu électrique.</p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-CE-0002,108.0,shopify,0,deny,manual,360.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3322.jpg?v=1747148695,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,stainless-steel; 14-c-28-n,,,black; blue,wood; epoxy; morta,,,,,,,,,,,g,,,true,,,true,,,true,,,active
cyber-edge-inox-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3323.jpg?v=1747148694,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3324.jpg?v=1747148695,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3325.jpg?v=1747148694,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3328.jpg?v=1747148694,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-morta-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/CyberEdgeV2DimensionsMorta.png?v=1747148700,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-wenge-epoxy,Cyber Edge inox et Wengé/Epoxy,"<p>Le ""Cyber Edge"" est couteau de table ou de cuisine à l'allure radicale. Il est réalisé de façon artisanale.</p>
<p>Sa lame, en acier inoxydable suédois <strong>14C28N</strong>, est forgée à la main. La lame est intégrée au manche grâce à un montage sur soie semi-noyée, celle-ci étant subtilement guillochée.</p>
<p>Son manche est un mélange de Wengé et de résine Epoxy translucide aux reflets bleutés. Il se termine pas un double insert de Micarta noir. Il présente également une gravure ""Cyber Edge"" comblée de résine Epoxy bleu électrique.</p>",Carbone Stellaire,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Knives,Couteau,"",true,Title,Default Title,,,,,,,,CS-CE-0005,115.0,shopify,0,deny,manual,360.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3318.jpg?v=1747148352,1,"",false,,,5311,,,,new,TRUE,,,,,,TRUE,,,stainless-steel; 14-c-28-n,,,blue; black; clair,wood; epoxy; wenge; micarta,,,,,,,,,,,g,,,true,,,true,,,true,,,active
cyber-edge-inox-et-wenge-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3319.jpg?v=1747148351,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-wenge-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3320.jpg?v=1747148352,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-wenge-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3321.jpg?v=1747148352,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyber-edge-inox-et-wenge-epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/CyberEdgeV2DimensionsWenge.png?v=1747148356,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-erable-stabilise-3,Le Sciotot pendentif Inox et Erable stabilisé,"<p>""Le Sciotot"" se décline également en pendentif. Il est forgé à la main en acier inoxydable suédois 14C28N, marqué avec mon poinçon et plaqué avec du bois d'Érable stabilisé. L’acier a été trempé pour lui conférer sa protection contre la corrosion.</p>
<p>Il est gravé au laser, comblé d'une résine Epoxy nacrée.</p>
<p>Sa forme rappelle une planche de surf en hommage à la plage de <a rel=""noopener"" title=""Sciotot"" href=""https://www.encotentin.fr/en/loisirs/plage-de-sciotot/"" target=""_blank"">Sciotot</a> dans le nord Cotentin, idéal pour accompagner les tenues estivales sur les plages 🏄🏼.</p>
<p>Il peut tout à fait se transformer en élément de porte clef en lui ajoutant un anneau.</p>",Carbone Stellaire,Apparel & Accessories > Jewelry > Charms & Pendants,Bijou,"",true,Title,Default Title,,,,,,,,CS-LS-0026,18.0,shopify,0,deny,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3298.jpg?v=1746614270,1,"",false,,,192,,adult,,new,TRUE,,,,,,TRUE,all-ages,,,silver; brown; blue,,,,,stainless-steel; wood,imitation-jewelry,,unisex,,,,,,g,,,true,,,true,,,true,,,active
le-sciotot-pendentif-inox-et-erable-stabilise-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/IMG_3299.jpg?v=1746614271,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-sciotot-pendentif-inox-et-erable-stabilise-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0881/4152/9430/files/LeSciototPendentifDimensionsVert.png?v=1748538583,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
